type,area,module,path,size_bytes,priority,action
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/policy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/repository,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/domain/service,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/messaging,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/observability,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/persistence,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/kotlin/com/regenera/pix/infrastructure/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/resources/db,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/main/resources/db/migration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/test,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/test/kotlin,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/src/test/resources,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/tests/integration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/tests/performance,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/tests/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-pix,05-core-banking/regenera-core-pix/tests/unit,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/deploy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/deploy/helm,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/deploy/kubernetes,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/deploy/terraform,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/tests,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/tests/contract,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/tests/integration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/tests/performance,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/tests/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-product-catalog,05-core-banking/regenera-core-product-catalog/tests/unit,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/deploy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/deploy/helm,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/deploy/kubernetes,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/deploy/terraform,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/tests,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/tests/contract,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/tests/integration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/tests/performance,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/tests/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-session,05-core-banking/regenera-core-session/tests/unit,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/deploy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/deploy/helm,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/deploy/kubernetes,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/deploy/terraform,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/tests,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/tests/contract,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/tests/integration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/tests/performance,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/tests/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-statements,05-core-banking/regenera-core-statements/tests/unit,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/deploy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/deploy/helm,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/deploy/kubernetes,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/deploy/terraform,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/api,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/application/command,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/application/handler,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/application/port,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/domain/entity,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/domain/exception,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/domain/policy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/domain/repository,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/domain/service,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/infrastructure,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/infrastructure/clients,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/infrastructure/messaging,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/infrastructure/observability,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/infrastructure/persistence,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/kotlin/com/regenera/transactions/infrastructure/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/resources/db,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/main/resources/db/migration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/test,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/test/kotlin,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/src/test/resources,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/tests/contract,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/tests/integration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/tests/performance,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/tests/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,05-core-banking,05-core-banking/regenera-core-transactions,05-core-banking/regenera-core-transactions/tests/unit,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/deploy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/deploy/helm,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/deploy/kubernetes,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/deploy/terraform,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/api,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/application/handler,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/application/port,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/application/query,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/domain/entity,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/domain/event,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/domain/exception,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/domain/policy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/domain/repository,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/domain/service,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/infrastructure,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/infrastructure/clients,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/infrastructure/messaging,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/infrastructure/observability,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/infrastructure/persistence,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/kotlin/com/regenera/accounting/infrastructure/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/resources/db,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/main/resources/db/migration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/test,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/test/kotlin,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/src/test/resources,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/tests,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/tests/contract,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/tests/integration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/tests/performance,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/tests/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-accounting,06-risk-control/regenera-control-accounting/tests/unit,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/api,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/application/handler,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/application/port,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/application/query,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/entity,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/event,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/exception,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/policy,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/repository,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/domain/service,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/infrastructure,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/infrastructure/clients,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/infrastructure/messaging,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/infrastructure/observability,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/infrastructure/persistence,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/kotlin/com/regenera/aml/infrastructure/security,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/resources/db,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/main/resources/db/migration,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/test,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
DIRETORIO_SEM_CONTEUDO_EFETIVO,06-risk-control,06-risk-control/regenera-control-aml,06-risk-control/regenera-control-aml/src/test/kotlin,,P1,Preencher com artefatos reais ou remover a estrutura prematura.
